id,ts,sensor,reading,quality,label
6995,2026-03-19,s18,-8.2079,BAD,2
6996,1722676607,s28,7.404,BAD,1
6997,1703196026,s9,-1.8729,good,2
6998,1753554631,s40,-0.9076,OK,0
6999,1765457459,s34,-4.5031,ok,2
7000,2026-08-12,s17,5.3928,good,1
7001,1763568044,s17,-0.4251,good,2
7002,2026-09-11,s8,-0.7937,,2
7003,1736838595,s40,-2.2188,,2
7004,2026-04-18,s8,0.3548,good,0
7005,2026-08-19,s18,,ok,1
7006,1738657714,s29,-3.2257,OK,2
7007,1704122864,s22,4.6031,OK,1
7008,1713331524,s5,1.488,,0
7009,1711793721,s2,-1.9697,OK,2
7010,1772430573,s40,-4.0899,,2
7011,1772553707,s12,4.8051,good,1
7012,2026-05-11,s22,-0.141,,2
7013,2026-06-18,s40,,,0
7014,2026-06-12,s11,,BAD,2
7015,1725209410,s21,,,1
7016,2026-09-16,s12,-0.6676,good,0
7017,2026-04-19,s32,5.1569,,0
7018,1731719176,s2,1.9777,good,0
7019,2026-01-16,s7,-0.7594,good,0
7020,1720545891,s21,-3.6589,good,2
7021,1789916353,s8,2.4421,,1
7022,2026-08-13,s20,0.6844,good,0
7023,1770268317,s37,-0.5749,good,0
7024,1754829668,s31,2.6295,good,1
7025,1752162201,s6,,ok,0
7026,2026-03-14,s8,-1.7814,BAD,0
7027,2026-07-13,s10,1.568,OK,0
7028,1715172426,s38,4.9531,good,1
7029,1740593024,s30,6.5524,BAD,1
7030,1729345185,s10,-3.3523,OK,2
7031,2026-06-14,s26,1.9047,ok,0
7032,1759136529,s1,-3.6158,,0
7033,2026-01-16,s30,-3.5847,OK,2
7034,1700370526,s20,-4.2028,ok,2
7035,1761557760,s16,5.0907,,1
7036,2026-06-10,s23,-1.5398,ok,0
7037,2026-03-14,s16,2.2673,BAD,1
7038,2026-03-17,s4,2.5748,OK,1
7039,1760669500,s31,-1.5416,ok,0
7040,2026-07-16,s30,2.11,OK,1
7041,1784995603,s15,-2.7806,good,2
7042,1722151892,s9,-3.1214,,2
7043,1704517320,s1,6.7649,ok,1
7044,2026-09-11,s16,-1.4498,good,2
7045,2026-02-14,s20,-4.0533,BAD,2
7046,2026-03-14,s5,1.9998,BAD,1
7047,2026-06-18,s38,-5.3637,BAD,2
7048,2026-07-15,s39,1.847,,0
7049,2026-09-15,s30,-3.29,ok,2
7050,1767354001,s8,-2.1913,,2
7051,2026-01-12,s4,-3.1708,OK,2
7052,2026-07-15,s17,-1.3221,good,0
7053,2026-03-19,s24,-4.2793,,2
7054,2026-08-12,s8,0.6966,BAD,0
7055,1727375010,s30,,OK,1
7056,2026-02-13,s27,,BAD,1
7057,2026-01-18,s9,0.9091,good,2
7058,2026-07-17,s22,3.7725,good,1
7059,2026-05-15,s26,-1.5685,ok,2
7060,2026-09-16,s27,7.4188,,1
7061,2026-08-14,s40,1.1682,,0
7062,2026-01-15,s36,,OK,1
7063,2026-07-16,s29,1.2912,OK,0
7064,2026-05-13,s18,1.9278,good,1
7065,1774510880,s36,3.9837,OK,1
7066,1735069976,s36,2.1879,ok,0
7067,1763204515,s36,0.7796,BAD,0
7068,2026-05-18,s1,-3.6267,good,2
7069,2026-05-18,s13,,good,0
7070,2026-03-15,s35,4.0707,,1
7071,2026-03-12,s21,1.076,ok,0
7072,1775320451,s27,-2.7959,BAD,2
7073,2026-01-15,s5,0.5812,BAD,0
7074,2026-04-19,s37,3.4006,OK,0
7075,1717036548,s21,-2.9394,OK,2
7076,2026-09-17,s36,,good,2
7077,2026-03-13,s31,0.5161,BAD,0
7078,1764283650,s34,2.129,,1
7079,1722274370,s13,-2.047,,2
7080,2026-05-14,s40,4.3497,OK,1
7081,1781950877,s12,1.0605,good,1
7082,1764094084,s30,-5.1912,OK,2
7083,2026-09-12,s38,-1.2977,,2
7084,2026-09-14,s10,0.471,OK,0
7085,2026-06-11,s36,-0.3524,ok,0
7086,1768411709,s12,4.1084,OK,1
7087,1789655036,s13,3.221,ok,2
7088,1761455706,s26,6.849,OK,1
7089,1718976579,s27,4.2528,good,1
7090,1709751346,s40,4.8548,ok,0
7091,1782760639,s28,-1.0283,BAD,2
7092,2026-08-12,s26,6.9885,BAD,1
7093,1761553570,s25,5.6154,OK,1
7094,2026-01-12,s28,4.8586,BAD,1
7095,2026-01-14,s36,-3.4709,good,2
7096,1710185939,s3,2.917,BAD,1
7097,2026-03-13,s16,2.9889,OK,0
7098,1729176515,s36,1.5251,,0
7099,1735447741,s5,5.4807,good,1
7100,1766909571,s5,-0.4779,good,0
7101,2026-05-15,s35,0.6731,BAD,0
7102,1772802732,s36,-5.1018,BAD,2
7103,1745316100,s18,-3.4889,ok,2
7104,2026-08-10,s17,-2.5272,good,2
7105,2026-07-15,s6,-6.6104,ok,2
7106,2026-01-18,s9,0.2083,OK,0
7107,1737617023,s2,4.3119,OK,1
7108,2026-09-19,s32,2.4941,BAD,0
7109,2026-09-13,s12,1.5726,,0
7110,1743361464,s5,-2.9812,ok,2
7111,1700262345,s2,3.8534,OK,1
7112,1760546397,s3,-1.1499,,0
7113,1701589014,s40,1.1611,OK,0
7114,1743253618,s14,-3.9067,OK,2
7115,1752644951,s40,-2.9987,OK,2
7116,1762438374,s14,-5.7416,,2
7117,2026-01-12,s17,0.8248,,0
7118,2026-09-15,s2,3.726,ok,1
7119,2026-03-13,s12,4.5381,,1
7120,2026-05-18,s38,1.3188,good,0
7121,2026-05-19,s3,,good,0
7122,2026-09-14,s29,2.3513,BAD,0
7123,2026-01-13,s28,-5.3092,ok,2
7124,1721072678,s33,4.9899,OK,1
7125,2026-08-14,s10,-2.6127,BAD,2
7126,1760762138,s28,3.1286,good,1
7127,1789450089,s23,9.0049,,1
7128,1753135028,s35,2.1928,ok,1
7129,1739370661,s17,3.8829,,1
7130,2026-05-10,s17,0.6859,BAD,0
7131,2026-03-16,s27,,ok,1
7132,1765682229,s14,1.0001,,0
7133,1779649491,s35,0.0902,ok,0
7134,1732692770,s8,-0.6225,,2
7135,1764359944,s35,2.1554,good,1
7136,1744637816,s5,4.2827,ok,1
7137,2026-09-15,s13,-3.0717,good,2
7138,2026-05-14,s17,4.8931,OK,1
7139,2026-03-17,s28,,ok,0
7140,1711231154,s28,2.9086,,0
7141,1736562426,s37,-6.9885,BAD,2
7142,1735676157,s16,-2.1339,,2
7143,1714595989,s40,0.5165,good,1
7144,2026-09-10,s18,-1.3785,ok,2
7145,2026-04-15,s24,7.0387,OK,1
7146,1730273360,s34,-3.6718,good,2
7147,1775002319,s6,2.4064,ok,0
7148,2026-01-14,s24,3.7605,OK,1
7149,1709657166,s3,-3.1069,BAD,2
7150,2026-01-10,s29,,good,0
7151,1705466487,s22,-3.0087,good,2
7152,2026-01-12,s1,-0.4117,ok,0
7153,1702093320,s27,2.6261,OK,0
7154,2026-02-13,s9,0.0366,OK,0
7155,1722907349,s16,1.917,ok,0
7156,1730739244,s34,7.5991,BAD,1
7157,2026-05-17,s35,-2.4023,good,2
7158,2026-02-18,s35,5.4232,,1
7159,1760157167,s17,-0.7591,good,0
7160,1755099386,s30,3.5344,BAD,1
7161,2026-09-17,s33,5.6427,good,1
7162,1739263269,s31,0.9705,good,0
7163,2026-05-12,s17,,ok,0
7164,2026-04-16,s18,5.4344,,1
7165,2026-02-17,s29,-2.9999,OK,2
7166,1765944644,s19,1.5939,ok,0
7167,2026-09-14,s5,-3.939,good,2
7168,1702495574,s36,1.7594,,0
7169,2026-05-19,s25,2.2081,,1
7170,2026-06-18,s22,2.9897,BAD,1
7171,1731534411,s38,-2.1553,ok,2
7172,1771206599,s31,-5.3839,ok,2
7173,2026-02-16,s6,1.5892,ok,0
7174,1787031905,s30,2.196,good,0
7175,2026-07-14,s21,-3.2425,good,2
7176,1721164640,s17,,OK,0
7177,2026-09-15,s18,0.0394,good,0
7178,1715666791,s5,0.1787,,0
7179,2026-09-10,s33,-4.3412,good,2
7180,1712024060,s15,2.1209,BAD,0
7181,2026-02-17,s7,-1.9526,,2
7182,2026-04-16,s16,4.6767,OK,1
7183,2026-09-13,s25,,good,2
7184,2026-02-12,s19,2.3931,ok,0
7185,1706584697,s33,-1.3891,ok,0
7186,1746808649,s29,4.0352,good,1
7187,1721499236,s17,2.9776,OK,1
7188,2026-08-12,s7,-4.9668,BAD,2
7189,2026-07-14,s30,-2.4675,ok,2
7190,2026-09-12,s13,6.0383,OK,1
7191,2026-03-13,s13,-1.1186,BAD,0
7192,2026-02-14,s30,-3.5373,BAD,2
7193,2026-03-16,s1,6.1611,BAD,1
7194,1786656171,s21,2.4881,,0
7195,2026-07-14,s12,-4.0142,,2
7196,1762004048,s13,6.3798,,1
7197,2026-04-18,s7,3.9704,ok,1
7198,1709894554,s20,0.8993,,2
7199,1701514422,s11,-3.6134,,2
7200,1732665360,s38,0.1981,OK,0
7201,1774200766,s21,2.4888,BAD,0
7202,1707728115,s12,-1.4953,good,2
7203,2026-06-17,s19,0.7717,,2
7204,1780659796,s32,3.2705,OK,1
7205,1751900384,s8,1.7348,BAD,0
7206,2026-02-11,s37,-4.1955,OK,2
7207,1763907308,s8,5.4324,good,1
7208,2026-01-14,s5,-4.86,good,2
7209,1727159085,s7,5.4871,BAD,1
7210,2026-02-11,s26,-0.6236,,0
7211,2026-04-14,s14,-2.1743,ok,2
7212,1731747960,s19,-5.8889,BAD,2
7213,2026-07-15,s24,-1.8469,good,0
7214,2026-01-13,s23,-0.8848,ok,2
7215,2026-02-13,s36,0.1099,,0
7216,1763048800,s32,-0.0207,,0
7217,1786343313,s23,4.0208,ok,0
7218,1764093857,s24,0.2396,BAD,2
7219,2026-06-17,s27,-2.8223,ok,2
7220,1718938180,s5,,BAD,2
7221,1778131585,s1,5.361,good,1
7222,2026-02-18,s35,-1.7327,OK,2
7223,2026-03-11,s21,-0.7274,BAD,0
7224,1706727719,s19,5.5779,BAD,1
7225,1759084556,s20,-1.9676,,2
7226,1730334700,s36,4.651,BAD,1
7227,1715052578,s39,0.8775,,0
7228,2026-08-10,s37,3.4002,ok,1
7229,2026-09-15,s29,3.7655,ok,1
7230,2026-02-12,s31,-6.157,good,2
7231,2026-06-15,s20,-7.2585,good,2
7232,1750233175,s31,-3.3738,BAD,2
7233,2026-01-15,s7,-2.4547,OK,2
7234,2026-02-16,s8,1.3138,ok,0
7235,2026-06-19,s21,,good,0
7236,2026-03-14,s40,-2.4859,,2
7237,1776175994,s13,-4.6826,OK,2
7238,2026-04-16,s11,5.0956,ok,1
7239,1776264499,s5,3.7568,,1
7240,2026-08-10,s15,2.1265,ok,0
7241,2026-01-18,s11,0.338,BAD,0
7242,1778304387,s19,1.8995,ok,0
7243,1701946165,s30,0.7285,good,0
7244,2026-09-15,s40,-3.0807,ok,2
7245,1743494372,s2,-1.4608,good,2
7246,2026-03-13,s4,2.4669,ok,0
7247,1729024357,s8,0.0661,ok,0
7248,2026-05-12,s6,2.6065,BAD,1
7249,2026-01-11,s38,,good,2
7250,1722446772,s1,0.8156,BAD,0
7251,2026-05-15,s26,2.2486,OK,0
7252,2026-02-17,s38,-0.3506,ok,0
7253,1773071991,s24,-1.4342,,0
7254,2026-06-10,s13,1.1798,good,0
7255,1707612404,s15,1.8045,,0
7256,2026-02-10,s6,4.0071,good,0
7257,2026-03-13,s24,2.1351,ok,0
7258,1728737504,s12,5.6105,BAD,1
7259,1747219751,s21,-5.2801,good,2
7260,2026-02-19,s2,-1.19,,2
7261,1733206420,s13,0.7739,OK,0
7262,2026-05-11,s24,-0.9832,OK,2
7263,1716810953,s1,-3.868,,2
7264,1725959288,s28,-1.0975,ok,0
7265,1700795535,s11,7.3921,BAD,1
7266,2026-03-16,s20,3.6092,ok,1
7267,1736968331,s30,3.9246,,1
7268,1777234221,s33,1.2023,good,0
7269,2026-04-16,s3,7.1714,OK,1
7270,2026-07-19,s12,,ok,0
7271,2026-07-10,s14,-0.3434,,0
7272,1748036818,s29,6.0677,,1
7273,1768045994,s30,0.0368,good,0
7274,2026-07-19,s18,,,1
7275,1757873261,s27,,OK,1
7276,1760173116,s32,3.3336,,1
7277,2026-04-18,s39,1.0065,BAD,0
7278,2026-04-19,s25,5.9138,BAD,1
7279,2026-02-18,s5,-1.4172,good,0
7280,1716722961,s8,-0.1663,,0
7281,2026-08-16,s2,5.7988,OK,1
7282,2026-01-11,s8,8.0658,BAD,1
7283,2026-09-12,s7,0.7871,good,0
7284,1775924643,s20,0.5354,BAD,1
7285,2026-01-15,s9,-4.2554,good,2
7286,1736996113,s33,6.2175,BAD,1
7287,2026-07-11,s31,-2.4552,ok,0
7288,2026-03-18,s12,-2.9003,ok,2
7289,1740981191,s19,6.0851,ok,1
7290,1709314130,s21,4.6935,OK,1
7291,1751617003,s31,1.1315,good,0
7292,1710775172,s9,3.4782,ok,1
7293,1766117799,s35,4.9908,OK,1
7294,1735103477,s25,6.2953,ok,1
7295,2026-03-10,s3,2.8196,ok,0
7296,2026-09-12,s32,-3.1644,OK,2
7297,1710702067,s33,-4.6048,BAD,2
7298,2026-02-13,s12,6.5942,OK,1
7299,1787304957,s13,-1.7055,good,2
7300,2026-01-17,s6,-5.3375,good,2
7301,2026-02-15,s38,1.5861,OK,0
7302,1777954037,s30,-0.4051,good,0
7303,2026-02-16,s30,1.0238,,0
7304,1779506397,s11,0.5822,good,0
7305,2026-08-14,s19,4.697,BAD,1
7306,1749045256,s4,-5.2263,BAD,2
7307,1725672700,s10,1.2086,BAD,0
7308,1743283816,s13,5.4739,ok,1
7309,1735768161,s1,3.1832,good,1
7310,2026-06-19,s26,-2.8075,good,2
7311,2026-01-14,s6,1.2808,ok,0
7312,1728232901,s25,,ok,1
7313,1765228489,s34,6.6308,,1
7314,2026-09-11,s33,2.7832,BAD,1
7315,2026-07-12,s19,-2.6814,,2
7316,2026-06-15,s1,-3.6853,good,0
7317,1784610950,s19,3.3675,OK,1
7318,1782480126,s22,-7.1631,OK,2
7319,2026-08-14,s8,-3.9167,OK,0
7320,2026-08-16,s39,6.4627,OK,1
7321,2026-02-16,s38,-2.1443,good,2
7322,2026-03-17,s8,6.0964,BAD,1
7323,1770113533,s34,1.6396,OK,1
7324,2026-02-11,s25,-0.3329,BAD,2
7325,1771865487,s15,4.3868,good,1
7326,2026-08-13,s34,-3.306,BAD,2
7327,1707475158,s39,-2.2979,OK,0
7328,1781745037,s34,3.3326,,0
7329,1762855924,s15,6.3036,BAD,1
7330,1751205085,s2,6.5249,OK,1
7331,2026-03-12,s38,5.4657,ok,1
7332,1776127997,s11,4.8196,BAD,1
7333,1767146956,s4,-4.9823,good,2
7334,2026-05-15,s21,6.7119,good,1
7335,1772542042,s31,2.0785,,0
7336,2026-03-10,s37,0.5763,ok,0
7337,2026-04-15,s3,0.6866,BAD,1
7338,2026-02-18,s3,2.3152,,0
7339,2026-01-14,s6,,,2
7340,1750353611,s11,6.5205,OK,1
7341,1773769298,s40,6.3835,good,1
7342,1760184264,s4,1.5259,ok,0
7343,2026-05-13,s16,4.37,,0
7344,2026-05-19,s10,-1.6622,OK,2
7345,2026-03-11,s13,,,1
7346,2026-09-14,s37,0.3933,ok,0
7347,1713465450,s14,5.8984,good,1
7348,2026-09-18,s30,4.6143,good,1
7349,2026-04-15,s6,-1.0864,BAD,0
7350,1758272799,s39,-3.3913,,2
7351,1745838839,s2,-3.4261,OK,2
7352,1781359477,s6,4.9744,BAD,1
7353,2026-03-11,s29,1.0347,,1
7354,1782188322,s28,6.3077,BAD,1
7355,1713580413,s18,-4.867,ok,2
7356,2026-09-14,s10,3.7939,,1
7357,1734714593,s6,-1.7719,OK,2
7358,1715771588,s2,2.1023,ok,0
7359,2026-04-10,s22,2.6621,ok,1
7360,2026-05-19,s27,5.7147,good,1
7361,2026-06-15,s21,3.1929,BAD,1
7362,2026-07-18,s15,1.6095,OK,0
7363,2026-08-11,s17,2.9664,,0
7364,1779934522,s18,4.5339,OK,1
7365,2026-04-15,s30,-1.7771,good,2
7366,1758040656,s23,-5.1268,,2
7367,1705910390,s1,4.11,ok,1
7368,1745144912,s30,3.2976,,1
7369,1749969905,s33,7.1284,good,1
7370,1776409398,s28,-3.7429,ok,2
7371,2026-03-17,s26,-5.7158,OK,2
7372,2026-02-10,s9,-1.3296,OK,2
7373,1709302479,s26,3.588,good,1
7374,1752727838,s39,1.2656,ok,1
7375,1777850185,s29,4.8672,BAD,1
7376,2026-02-13,s23,1.9263,good,0
7377,2026-08-19,s25,1.6359,ok,0
7378,1706440681,s1,3.4328,BAD,1
7379,1789610881,s12,-3.3383,BAD,2
7380,1750862937,s40,7.0589,BAD,1
7381,1733623968,s31,0.8068,,0
7382,2026-07-10,s12,-5.4508,ok,2
7383,2026-03-14,s19,-0.7787,,0
7384,2026-04-11,s25,5.3326,,1
7385,1756359499,s21,-3.8981,BAD,2
7386,2026-04-12,s13,-3.7181,,2
7387,2026-03-18,s21,2.7823,ok,1
7388,1745270771,s8,-0.3052,good,0
7389,1731607941,s8,-2.7011,good,2
7390,1713939074,s22,3.4951,OK,1
7391,1744711130,s10,-3.8712,BAD,2
7392,1728475586,s27,-1.8263,BAD,0
7393,2026-01-16,s30,7.5847,BAD,1
7394,1729500969,s10,5.8792,good,1
7395,2026-05-10,s13,-2.4491,ok,2
7396,2026-07-18,s22,-1.7487,good,2
7397,1714894615,s9,-5.3394,OK,2
7398,2026-01-14,s4,-2.349,,2
7399,2026-01-19,s35,6.0297,ok,1
7400,1777530638,s21,-2.0283,ok,2
7401,1742130145,s7,4.5919,good,1
7402,1700959324,s38,-3.7967,BAD,2
7403,2026-06-19,s11,-3.1732,OK,2
7404,1776256290,s36,-1.341,good,2
7405,2026-07-12,s29,0.1782,OK,0
7406,1741709527,s33,2.1737,ok,0
7407,2026-08-10,s37,2.2342,ok,0
7408,1773229946,s2,-3.4627,ok,2
7409,2026-09-13,s1,5.2137,good,1
7410,2026-07-15,s11,4.3852,BAD,1
7411,1754613390,s29,3.0391,,1
7412,1748141533,s6,,OK,0
7413,1777781106,s25,1.6293,ok,0
7414,1740062789,s34,-3.7159,good,2
7415,1754224745,s19,0.632,good,0
7416,2026-08-12,s36,-3.2531,good,2
7417,1783692678,s28,6.9711,good,0
7418,2026-04-18,s5,-3.0077,BAD,2
7419,1783185903,s40,-3.5105,good,2
7420,2026-09-19,s1,4.2724,ok,1
7421,1745029632,s30,1.8128,ok,0
7422,1706732112,s25,2.3522,OK,1
7423,1718157321,s7,-1.6007,,2
7424,2026-04-10,s4,-1.9745,ok,2
7425,2026-08-12,s12,4.1818,ok,1
7426,2026-09-10,s35,-4.1151,OK,2
7427,1709170600,s16,-0.1545,BAD,0
7428,2026-01-13,s13,0.4262,,0
7429,2026-06-17,s14,3.8888,good,1
7430,1726283475,s30,-0.5695,,0
7431,1759614071,s2,-1.6652,OK,2
7432,1743613748,s27,,good,1
7433,1706438859,s23,0.5782,good,1
7434,2026-06-18,s30,-4.2668,BAD,2
7435,2026-06-18,s20,-3.0917,BAD,2
7436,2026-03-13,s5,-3.2668,BAD,2
7437,1726206285,s24,-3.8541,ok,0
7438,2026-09-15,s29,3.5975,good,0
7439,2026-08-18,s34,-2.6588,ok,2
7440,2026-07-10,s18,-3.5039,,2
7441,2026-09-19,s5,-1.7541,,2
7442,1751876990,s27,3.6621,ok,1
7443,2026-04-13,s13,8.3587,BAD,1
7444,2026-08-10,s16,1.3563,BAD,0
7445,2026-07-19,s3,-3.3741,good,0
7446,1748846055,s20,-1.7497,good,2
7447,2026-08-11,s32,3.3179,,1
7448,1731546721,s29,-1.4148,,0
7449,1716456424,s10,-1.3548,OK,2
7450,1763289363,s6,,good,0
7451,2026-04-17,s32,,ok,1
7452,1700615584,s7,-5.7149,ok,2
7453,2026-06-12,s22,-2.8575,OK,2
7454,1788404058,s8,-2.8875,BAD,2
7455,1725711747,s30,-2.5267,BAD,2
7456,1702177388,s23,1.4485,ok,0
7457,2026-09-19,s28,-4.0422,OK,2
7458,2026-01-13,s25,2.4576,good,0
7459,2026-07-10,s29,-3.9768,OK,2
7460,2026-04-15,s33,-2.904,,2
7461,2026-02-17,s25,-2.3253,ok,2
7462,1756011612,s39,6.15,ok,1
7463,1752767544,s10,-6.3204,ok,2
7464,2026-09-11,s3,-6.5495,,2
7465,1765045210,s4,-1.4477,OK,2
7466,2026-06-19,s32,4.099,,1
7467,2026-01-10,s20,4.1775,ok,1
7468,1776992006,s29,6.8207,good,1
7469,2026-01-15,s16,4.0814,ok,1
7470,1745190660,s7,3.9684,ok,1
7471,1702751146,s1,3.6635,ok,1
7472,1755848650,s23,0.6693,ok,0
7473,1753708643,s23,-0.7726,good,0
7474,1757275352,s1,3.0093,,0
7475,2026-08-11,s18,-1.3956,ok,0
7476,1754059689,s17,1.1933,OK,0
7477,2026-03-15,s7,4.8024,OK,1
7478,1756687611,s12,-1.5792,OK,0
7479,2026-05-18,s4,4.5235,ok,1
7480,1769173218,s15,-3.2469,,2
7481,1719861844,s10,3.1841,ok,0
7482,1755514978,s38,-4.3179,good,2
7483,2026-07-16,s16,,OK,2
7484,2026-05-12,s11,-0.1345,BAD,0
7485,2026-08-13,s21,-1.7109,,0
7486,1745369058,s12,-3.8955,,2
7487,2026-04-10,s4,1.963,ok,0
7488,1740972955,s22,1.8148,OK,0
7489,1742486334,s19,-1.2153,BAD,2
7490,2026-04-13,s26,0.5947,ok,0
7491,2026-08-15,s33,6.1658,,1
7492,2026-07-14,s20,-5.1635,ok,2
7493,1721567708,s18,2.7104,good,0
7494,2026-05-12,s22,-6.3537,ok,2
7495,1713390721,s5,4.1439,OK,0
7496,2026-09-12,s16,-2.5423,good,2
7497,2026-03-14,s6,2.2025,OK,0
7498,2026-01-15,s40,-6.2818,BAD,2
7499,2026-04-12,s30,,ok,2
7500,2026-04-18,s9,1.8705,OK,1
7501,1700527738,s38,6.4565,good,1
7502,2026-05-18,s32,-2.4689,ok,2
7503,1759224786,s9,-1.1775,BAD,2
7504,2026-01-19,s36,5.8915,,1
7505,1729426684,s7,-2.1544,ok,2
7506,2026-04-17,s36,1.4854,OK,0
7507,1762009895,s19,3.0121,ok,0
7508,2026-01-16,s40,-0.1949,good,0
7509,1708481049,s19,2.8625,OK,0
7510,2026-06-10,s25,0.0738,,0
7511,1707202072,s40,4.276,OK,1
7512,1758082294,s33,-3.2504,,2
7513,1764797198,s37,2.3661,good,0
7514,2026-02-19,s12,0.4482,,0
7515,2026-04-18,s36,2.9172,good,0
7516,1785581568,s8,-3.8097,OK,2
7517,1724637887,s25,0.8243,ok,0
7518,2026-05-10,s21,-3.5706,ok,2
7519,1727892591,s1,4.7333,ok,1
7520,1774477505,s27,-3.574,OK,2
7521,2026-05-15,s5,1.34,ok,0
7522,2026-04-11,s1,-1.46,OK,2
7523,2026-02-15,s27,-4.377,good,2
7524,2026-03-16,s9,1.4304,good,0
7525,1701709185,s32,2.6798,OK,1
7526,1713772888,s39,-2.3172,,2
7527,2026-07-10,s20,-2.8158,ok,2
7528,1723423310,s20,-4.6359,OK,2
7529,2026-03-19,s7,-2.2759,,2
7530,2026-03-14,s1,-0.5178,OK,2
7531,1752264856,s17,-2.29,BAD,2
7532,1714926944,s3,-2.1105,good,2
7533,2026-08-18,s38,-1.977,OK,2
7534,2026-04-19,s39,-4.3368,BAD,2
7535,2026-08-10,s3,5.8545,,1
7536,2026-05-13,s15,-4.0836,BAD,2
7537,1701574207,s19,5.4521,good,1
7538,1779408591,s36,1.057,good,0
7539,2026-08-11,s21,1.8544,good,0
7540,1715116441,s16,-0.3076,good,0
7541,2026-01-16,s2,-4.3729,ok,2
7542,2026-09-19,s39,5.6684,OK,1
7543,1732323932,s12,-5.5822,,2
7544,1730727633,s15,-4.767,BAD,2
7545,2026-07-18,s33,-2.401,BAD,0
7546,1786544623,s11,4.809,BAD,1
7547,1743695221,s28,-3.2447,good,2
7548,1783705401,s3,-3.2262,,2
7549,1743853151,s37,0.2484,good,0
7550,2026-04-17,s6,5.878,OK,1
7551,2026-08-18,s23,5.4767,OK,1
7552,2026-06-18,s24,-0.4569,BAD,0
7553,1777696069,s10,-4.9438,,2
7554,2026-07-17,s9,1.6253,BAD,0
7555,1702838493,s22,-1.6677,ok,2
7556,1728255092,s10,0.6688,good,0
7557,2026-02-12,s34,-3.0565,OK,2
7558,1762641217,s32,1.0865,OK,0
7559,1780684582,s24,-1.9459,OK,0
7560,2026-07-13,s19,-0.6416,good,0
7561,1713748059,s35,3.027,,0
7562,1771801261,s9,-4.4863,,2
7563,2026-07-19,s34,-4.5114,,2
7564,2026-05-16,s22,5.6912,good,1
7565,2026-03-11,s37,8.6244,,1
7566,2026-08-16,s31,2.4379,OK,1
7567,2026-02-13,s30,6.0693,BAD,1
7568,1746432656,s3,0.5034,ok,0
7569,1714935405,s8,-3.0096,OK,2
7570,1704752700,s14,3.4377,OK,0
7571,1771424645,s5,4.795,,1
7572,1764426426,s20,2.5809,good,1
7573,1703624669,s6,-1.841,OK,2
7574,1724806321,s31,-2.5414,,2
7575,2026-05-13,s23,,OK,0
7576,1709664565,s6,-3.5294,,2
7577,1714408078,s40,-3.4977,OK,2
7578,2026-05-11,s33,2.8344,good,0
7579,2026-07-15,s22,4.8197,BAD,1
7580,2026-04-19,s39,1.3282,BAD,0
7581,1753475378,s16,6.8187,OK,1
7582,2026-03-19,s12,2.0599,,0
7583,2026-01-12,s11,2.5543,,0
7584,1731891034,s3,-5.569,good,2
7585,1746597267,s27,3.2334,,0
7586,1769008240,s10,-0.3424,good,2
7587,1772361988,s16,4.0872,good,1
7588,2026-07-18,s2,3.8045,,0
7589,2026-03-12,s13,1.9702,,0
7590,1737932441,s9,3.4353,ok,1
7591,2026-06-19,s24,5.3338,BAD,1
7592,1773084429,s19,-2.7146,good,2
7593,1726913297,s5,-4.8156,OK,2
7594,1725163938,s36,4.2222,ok,1
7595,2026-04-19,s14,-0.571,ok,0
7596,2026-05-19,s25,5.0973,OK,1
7597,1760308690,s35,0.3312,good,0
7598,1703383436,s21,-3.4491,,2
7599,2026-03-18,s17,3.3309,BAD,0
7600,1734207001,s8,9.5913,ok,1
7601,2026-07-14,s11,4.7193,BAD,1
7602,2026-01-11,s10,-1.6588,ok,0
7603,2026-05-19,s36,4.6466,OK,1
7604,2026-05-13,s40,-5.3587,OK,2
7605,2026-02-13,s23,0.1011,good,0
7606,1789076562,s8,-4.7154,,2
7607,1739015094,s12,0.1211,BAD,0
7608,1738248003,s21,-2.7521,ok,2
7609,2026-07-12,s10,-3.3942,,2
7610,1759873327,s19,2.4337,good,0
7611,1739301474,s19,-4.1028,ok,2
7612,2026-09-17,s13,1.5675,good,0
7613,2026-07-15,s24,3.0558,BAD,0
7614,1756610864,s34,2.9759,BAD,1
7615,1736375317,s39,5.037,,1
7616,2026-01-11,s11,4.482,BAD,1
7617,2026-01-15,s36,-0.8672,ok,0
7618,2026-08-11,s31,5.0788,BAD,1
7619,1715082945,s1,-2.2605,OK,2
7620,2026-09-16,s1,0.1497,good,1
7621,2026-01-15,s27,3.8103,BAD,0
7622,1714835208,s24,-0.7321,good,0
7623,1732517429,s6,3.9952,,1
7624,2026-07-18,s24,-5.8641,,2
7625,1775616034,s3,6.1113,ok,1
7626,2026-04-13,s10,4.965,good,1
7627,2026-02-13,s35,-0.3278,ok,1
7628,1747866335,s36,0.1014,BAD,1
7629,2026-06-19,s28,0.6167,,0
7630,1789589028,s24,2.4166,ok,0
7631,1753939421,s22,3.1886,,1
7632,2026-07-12,s22,-0.8644,good,2
7633,1758009406,s30,-0.5504,OK,2
7634,2026-08-14,s2,6.6166,ok,1
7635,1745490738,s21,5.2625,good,1
7636,2026-04-19,s19,-0.0415,ok,0
7637,1762267319,s34,-1.8376,OK,2
7638,1778970305,s12,-3.2974,good,2
7639,1777409379,s14,-2.5733,ok,2
